"status_id","created_at","user_id","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","senator"
"x890614892822093824",2017-07-27 16:48:31,"x171598736","SenBobCasey","Under the latest GOP health proposal, over half a million Pennsylvanians could lose coverage. https://t.co/qmDjpCurmU","Twitter for iPhone",117,,,,FALSE,FALSE,277,255,,,"jec.senate.gov/public/_cache/…","https://t.co/qmDjpCurmU","https://www.jec.senate.gov/public/_cache/files/ce0d50ef-a11f-429d-844a-fd753ab7ac60/skinny-repeal.pdf",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json","Washington","Washington, DC","city","United States","US",,,"-77.119401 -76.909396 -76.909396 -77.119401 38.801826 38.801826 38.9953797 38.9953797","Casey"
"x890595257615880193",2017-07-27 15:30:30,"x171598736","SenBobCasey",".@SenateGOP This isn’t a game. Americans struggling with illnesses are very concerned about your scheme. https://t.co/ob42kuojCk","Twitter Web Client",128,,,,FALSE,FALSE,602,347,,,"usatoday.com/story/news/pol…","https://t.co/ob42kuojCk","https://www.usatoday.com/story/news/politics/2017/07/27/senate-health-care-debate-adds-stress-chronically-ill-patients/512193001/",,,,,,,,,"x14344823","SenateGOP","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890592223838052353",2017-07-27 15:18:27,"x171598736","SenBobCasey","Not a single one of the GOP proposals:
1<U+20E3>Covers more Americans
2<U+20E3>Makes health care more affordable
3<U+20E3>Spares Medicaid from devastating cuts https://t.co/du2xQ2YJMO","Twitter Web Client",138,,,,FALSE,FALSE,765,777,,,,,,"http://pbs.twimg.com/media/DFwEYVGXUAA2jh-.jpg","https://t.co/du2xQ2YJMO","https://twitter.com/SenBobCasey/status/890592223838052353/photo/1","photo","http://pbs.twimg.com/media/DFwEYVGXUAA2jh-.jpg","https://t.co/du2xQ2YJMO","https://twitter.com/SenBobCasey/status/890592223838052353/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890560938054701056",2017-07-27 13:14:08,"x171598736","SenBobCasey","RT @AndreaHall46: ""Anywhere in the world, rigorous inclusive education for #PwDs means giving them a foundation to be successful at work.""…","TweetDeck",139,,,,FALSE,TRUE,0,12,"PwDs",,,,,,,,,,,,,"x1305430098","AndreaHall46","en",,,,,,,,,,,,,,,,"x890556834465148928","""Anywhere in the world, rigorous inclusive education for #PwDs means giving them a foundation to be successful at work."" Senator Bob Casey. https://t.co/Xptck5efPd",2017-07-27 12:57:49,,43,"x1305430098","AndreaHall46","Andrea Hall",360,766,1530,"Virginia, USA","Girl meets soldier - 9 houses, 2 kids and 3 deployments later.. Living my moment, loving my gifts, grateful for my blessings.",FALSE,,,,,,,,,,"Casey"
"x890556718752698369",2017-07-27 12:57:22,"x171598736","SenBobCasey","RT @BlairLHolmes: .@SenBobCasey: Growing a diverse workforce is not only important for businesses, but is important for our society. https:…","TweetDeck",140,,,,FALSE,TRUE,0,15,,,,,,,,,,,,,,"x1694656032 171598736","BlairLHolmes SenBobCasey","en",,,,,,,,,,,,,,,,"x890554187322458112",".@SenBobCasey: Growing a diverse workforce is not only important for businesses, but is important for our society. https://t.co/Efc2zKNhK1",2017-07-27 12:47:18,,57,"x1694656032","BlairLHolmes","Blair Latoff Holmes",979,706,875,"Washington, DC","VP of Media & External Comms @USChamber. @senjudiciary alum. PA native & Philly sports fan. Politico & fashion lover. Passionate about curing Cancer. CARPE DIEM",FALSE,,,,,,,,,,"Casey"
"x890377478681874433",2017-07-27 01:05:07,"x171598736","SenBobCasey","Once again Republican governors are speaking out against @SenateGOP scheme. Thank you @GovernorTomWolf for being a part of this effort. https://t.co/wl35iCMPgg","Twitter for iPhone",135,,,,TRUE,FALSE,1195,442,,,"twitter.com/phil_mattingly…","https://t.co/wl35iCMPgg","https://twitter.com/phil_mattingly/status/890364266783617029",,,,,,,,,"x14344823 2978837542","SenateGOP GovernorTomWolf","en","x890364266783617029","The bipartisan group of Governors (including Sandoval and Kasich) who have raised opposition throughout GOP process oppose ""skinny"" repeal https://t.co/fm4QomluI6",2017-07-27 00:12:38,,1315,920,"x104914594","Phil_Mattingly","Phil Mattingly",49913,1576,41967,"Washington, DC","@CNN Congressional Correspondent•Ohio raised•434•845•913•30•813•910•419•614•617•202•212•202.                       philip.mattingly@cnn.com",TRUE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890363451679408128",2017-07-27 00:09:23,"x171598736","SenBobCasey","New @SenateGOP bill, same old disaster for the middle class. Check out table 3 from @USCBO https://t.co/4RJtq52GYP","TweetDeck",90,,,,FALSE,FALSE,217,176,,,,,,"http://pbs.twimg.com/media/DFs0r2wXsAAXu6x.jpg","https://t.co/4RJtq52GYP","https://twitter.com/SenBobCasey/status/890363451679408128/photo/1","photo","http://pbs.twimg.com/media/DFs0r2wXsAAXu6x.jpg","https://t.co/4RJtq52GYP","https://twitter.com/SenBobCasey/status/890363451679408128/photo/1",,"x14344823 1531265618","SenateGOP USCBO","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890362307917885440",2017-07-27 00:04:50,"x171598736","SenBobCasey","According to @USCBO the latest @SenateGOP bill would substantially increase premiums for PA families","Twitter for iPhone",100,"x890362062030999552","x171598736","SenBobCasey",FALSE,FALSE,198,120,,,,,,,,,,,,,,"x1531265618 14344823","USCBO SenateGOP","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890362062030999552",2017-07-27 00:03:52,"x171598736","SenBobCasey","The new @SenateGOP scheme would drive up costs for states and hospitals cc: @GovernorTomWolf","Twitter for iPhone",92,"x890361728839581696","x171598736","SenBobCasey",FALSE,FALSE,189,101,,,,,,,,,,,,,,"x14344823 2978837542","SenateGOP GovernorTomWolf","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890361728839581696",2017-07-27 00:02:32,"x171598736","SenBobCasey","This newest scheme would leave 16 million Americans without health care according to @USCBO","Twitter for iPhone",91,"x890361438912618501","x171598736","SenBobCasey",FALSE,FALSE,156,106,,,,,,,,,,,,,,"x1531265618","USCBO","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890361438912618501",2017-07-27 00:01:23,"x171598736","SenBobCasey",".@SenateGOP has a new health care scheme that they worked on behind closed doors- again!","Twitter for iPhone",88,,,,FALSE,FALSE,497,375,,,,,,,,,,,,,,"x14344823","SenateGOP","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890340851154645001",2017-07-26 22:39:35,"x171598736","SenBobCasey","It's a shameful day in the Senate when the @SenateGOP votes to turn their backs on individuals with disabilities.","Twitter for iPhone",113,,,,FALSE,FALSE,1381,572,,,,,,,,,,,,,,"x14344823","SenateGOP","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/07d9d218ad486000.json","United States Capitol Building","United States Capitol Building","poi","United States","US",,,"-77.0060706138611 -77.0060706138611 -77.0060706138611 -77.0060706138611 38.8897468074338 38.8897468074338 38.8897468074338 38.8897468074338","Casey"
"x890325904119009281",2017-07-26 21:40:11,"x171598736","SenBobCasey","RT @JoshShapiroPA: With US Senate voting on #ACARepeal, it’s important to understand what’s at stake for law enforcement &amp; towns hit hard b…","Twitter Web Client",144,,,,FALSE,TRUE,0,74,"ACARepeal",,,,,,,,,,,,,"x24209167","JoshShapiroPA","en",,,,,,,,,,,,,,,,"x890319554383097856","With US Senate voting on #ACARepeal, it’s important to understand what’s at stake for law enforcement &amp; towns hit hard by opioid crisis. 1/",2017-07-26 21:14:57,,146,"x24209167","JoshShapiroPA","Josh Shapiro",17497,2165,10711,"Pennsylvania, USA","Dad to 4 • Married to my high school sweetheart • Attorney General of Pennsylvania • Tweets are my own",TRUE,,,,,,,,,,"Casey"
"x890318677710602241",2017-07-26 21:11:28,"x171598736","SenBobCasey",".@AmerMedicalAssn has soundly rejected this week’s @SenateGOP health care scheme. Read for yourself.
https://t.co/H5KTE1ascY","Twitter Web Client",124,,,,FALSE,FALSE,278,185,,,"ama-assn.org/ama-statement-…","https://t.co/H5KTE1ascY","https://www.ama-assn.org/ama-statement-senate-debate-health-system-reform",,,,,,,,,"x27922157 14344823","AmerMedicalAssn SenateGOP","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890318212226838528",2017-07-26 21:09:37,"x171598736","SenBobCasey","By refusing to make these Cost Sharing Reduction payments, the Trump Admin is deliberately sabotaging our current health care system. https://t.co/3MKRaoZ4dE","Twitter Web Client",133,,,,TRUE,FALSE,707,548,,,"twitter.com/mgroppe/status…","https://t.co/3MKRaoZ4dE","https://twitter.com/mgroppe/status/890190775283331072",,,,,,,,,,,"en","x890190775283331072","Anthem's CEO says will withdraw from more marketplaces in 2018 if can't get ""certainty"" on issues, particularly future of CSRs.",2017-07-26 12:43:14,,156,181,"x16635505","mgroppe","Maureen Groppe",3887,1482,10260,"Washington, D.C.","Washington correspondent for Gannett, writing for USA TODAY and the IndyStar. Former rifle twirler for Rensselaer Central High, current jitterbug dancer.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890310035120762880",2017-07-26 20:37:08,"x171598736","SenBobCasey","RT @TheArcUS: WATCH: TY @SenBobCasey for offering motion to protect healthcare, #Medicaid for ppl w #disabilities! https://t.co/bRSzEKMuOB…","TweetDeck",139,,,,FALSE,TRUE,0,44,"Medicaid disabilities",,"senate.gov/floor/","https://t.co/bRSzEKMuOB","https://www.senate.gov/floor/",,,,,,,,,"x23791417 171598736","TheArcUS SenBobCasey","en",,,,,,,,,,,,,,,,"x890309960462200832","WATCH: TY @SenBobCasey for offering motion to protect healthcare, #Medicaid for ppl w #disabilities! https://t.co/bRSzEKMuOB #HandsOff",2017-07-26 20:36:50,,96,"x23791417","TheArcUS","The Arc",18561,2010,5212,"Washington, D.C.","We are driven by opportunity. The Arc has been advocating for and serving people with intellectual and developmental disabilities since 1950.",FALSE,,,,,,,,,,"Casey"
"x890297072183898114",2017-07-26 19:45:37,"x171598736","SenBobCasey","Once again, we are hearing from providers and insurers who oppose this @SenateGOP scheme, “skinny” or otherwise. https://t.co/JkPWqbZuH3","Twitter Web Client",136,,,,FALSE,FALSE,549,341,,,"sfchronicle.com/news/medical/a…","https://t.co/JkPWqbZuH3","http://www.sfchronicle.com/news/medical/article/The-Latest-Trump-blasts-Murkowski-on-health-care-11436704.php",,,,,,,,,"x14344823","SenateGOP","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890254315658645504",2017-07-26 16:55:43,"x171598736","SenBobCasey","For people with disabilities, slashing Medicaid is anti-freedom. It’s not a key. It’s a prison.","Twitter Web Client",95,"x890254176067956736","x171598736","SenBobCasey",FALSE,FALSE,714,405,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890254176067956736",2017-07-26 16:55:10,"x171598736","SenBobCasey","Don’t be fooled by empty promises and lofty rhetoric about health care and freedom. Slashing Medicaid doesn’t give anyone freedom.","Twitter Web Client",130,"x890253953883152384","x171598736","SenBobCasey",FALSE,FALSE,455,240,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890253953883152384",2017-07-26 16:54:17,"x171598736","SenBobCasey","They would set disabilities rights back decades, back to institutions.","Twitter Web Client",70,"x890253724798537729","x171598736","SenBobCasey",FALSE,FALSE,243,101,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890253724798537729",2017-07-26 16:53:22,"x171598736","SenBobCasey","The Republican health care bills will take away that freedom and liberty.","Twitter Web Client",73,"x890253429049831424","x171598736","SenBobCasey",FALSE,FALSE,212,85,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890253429049831424",2017-07-26 16:52:12,"x171598736","SenBobCasey","Medicaid, coupled with legislative and judicial victories, represents freedom and liberty to people with disabilities.","Twitter Web Client",118,"x890253190586880000","x171598736","SenBobCasey",FALSE,FALSE,247,96,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890253190586880000",2017-07-26 16:51:15,"x171598736","SenBobCasey","Medicaid helps people with disabilities to go to work. To live in their communities. To have families.","Twitter Web Client",102,"x890252971082207235","x171598736","SenBobCasey",FALSE,FALSE,342,119,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890252971082207235",2017-07-26 16:50:23,"x171598736","SenBobCasey","The Medicaid program was the financial support that made those hard won rights something tangible and real.","Twitter Web Client",107,"x890252655817306113","x171598736","SenBobCasey",FALSE,FALSE,242,87,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890252655817306113",2017-07-26 16:49:07,"x171598736","SenBobCasey","The Rehabilitation Act, the ADA, the Olmstead decision were all critical advances in the right to self-determination.","Twitter Web Client",117,"x890252415743787008","x171598736","SenBobCasey",FALSE,FALSE,249,81,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890252415743787008",2017-07-26 16:48:10,"x171598736","SenBobCasey","The last 50 years have been a period of steady progress for people with disabilities.  They have fought for and won their liberty.","Twitter Web Client",130,"x890252244360323072","x171598736","SenBobCasey",FALSE,FALSE,286,94,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890252244360323072",2017-07-26 16:47:29,"x171598736","SenBobCasey","Robbed of their freedom, their right to self-determination, and usually put in horrific institutions to rot.","Twitter Web Client",108,"x890252065158594560","x171598736","SenBobCasey",FALSE,FALSE,216,80,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890252065158594560",2017-07-26 16:46:47,"x171598736","SenBobCasey","For much of history, people with disabilities were treated as less than human.","Twitter Web Client",78,"x890251882064728064","x171598736","SenBobCasey",FALSE,FALSE,244,102,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890251882064728064",2017-07-26 16:46:03,"x171598736","SenBobCasey","This is a perversion, especially when considering the impact on the rights of people with disabilities.  Some history is helpful here.","Twitter Web Client",134,"x890251630100271105","x171598736","SenBobCasey",FALSE,FALSE,297,99,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890251630100271105",2017-07-26 16:45:03,"x171598736","SenBobCasey","They say that getting rid of the health care of tens of millions is, perversely, consistent with American value of self-determination.","Twitter Web Client",134,"x890251576803291136","x171598736","SenBobCasey",FALSE,FALSE,257,103,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890251576803291136",2017-07-26 16:44:50,"x171598736","SenBobCasey","We’ve heard a lot of lofty rhetoric from Republicans about freedom and liberty.","Twitter Web Client",79,,,,FALSE,FALSE,618,226,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890226480600535041",2017-07-26 15:05:07,"x171598736","SenBobCasey","It would appear that the “lowest common denominator” for the @SenateGOP is ripping millions of people off their health coverage. https://t.co/W7IjB12w00","Twitter Web Client",128,,,,TRUE,FALSE,611,333,,,"twitter.com/CNBC/status/89…","https://t.co/W7IjB12w00","https://twitter.com/CNBC/status/890189449442865152",,,,,,,,,"x14344823","SenateGOP","en","x890189449442865152","HHS Secretary Tom Price: Senate must aim for 'lowest common denominator' to keep Obamacare repeal alive https://t.co/FMMl6kb5xr",2017-07-26 12:37:58,,67,36,"x20402945","CNBC","CNBC",2909366,394,184032,"","First in Business Worldwide",TRUE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890209415315509248",2017-07-26 13:57:18,"x171598736","SenBobCasey","RT @DemsOnAging: HAPPENING NOW: Hearing on ways to support type 1 diabetes research and treatment. #JDRFCC17 Watch: https://t.co/eoOpfSiEtR","TweetDeck",139,,,,FALSE,TRUE,0,18,"JDRFCC17",,"aging.senate.gov/hearings/progr…","https://t.co/eoOpfSiEtR","https://www.aging.senate.gov/hearings/progress-toward-a-cure-for-type-i-diabetes-research-and-the-artificial-pancreas",,,,,,,,,"x824712291669118980","DemsOnAging","en",,,,,,,,,,,,,,,,"x890203284677570561","HAPPENING NOW: Hearing on ways to support type 1 diabetes research and treatment. #JDRFCC17 Watch: https://t.co/eoOpfSiEtR",2017-07-26 13:32:56,,27,"x824712291669118980","DemsOnAging","DemsOnAging",494,156,274,"Washington, DC","News and information from the United States Senate Special Committee on Aging on behalf of Ranking Member @SenBobCasey.",FALSE,,,,,,,,,,"Casey"
"x890197176726544384",2017-07-26 13:08:40,"x171598736","SenBobCasey","RT @CourierTimes: “It’s a bad piece of legislation for virtually everyone we can think of,” @SenBobCasey  https://t.co/cEzbVnHWxX #healthca…","Twitter Web Client",140,,,,FALSE,TRUE,0,52,,,"bit.ly/2tXqncS","https://t.co/cEzbVnHWxX","http://bit.ly/2tXqncS",,,,,,,,,"x19189064 171598736","CourierTimes SenBobCasey","en",,,,,,,,,,,,,,,,"x890041484816388097","“It’s a bad piece of legislation for virtually everyone we can think of,” @SenBobCasey  https://t.co/cEzbVnHWxX #healthcare",2017-07-26 02:50:00,,92,"x19189064","CourierTimes","Bucks County Courier Times",46205,1501,80382,"Levittown, Bucks County, PA","The Bucks County Courier Times. The best place in print and online to get news for Bensalem, Bristol, Langhorne, Levittown, Newtown, Warminster and Yardley.",TRUE,,,,,,,,,,"Casey"
"x890024885682089984",2017-07-26 01:44:03,"x171598736","SenBobCasey","This sounds like a big number and that's the point, but it's not a replacement for coverage. Medicaid will be decimated. Don't be fooled.","Twitter for iPhone",137,"x890024615917105153","x171598736","SenBobCasey",FALSE,FALSE,451,220,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890024615917105153",2017-07-26 01:42:58,"x171598736","SenBobCasey","This allows Medicaid to be decimated, does nothing for coverage but is a nice political talking point for a few Senate Rs.","Twitter for iPhone",122,"x890024474468376576","x171598736","SenBobCasey",FALSE,FALSE,270,145,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890024474468376576",2017-07-26 01:42:25,"x171598736","SenBobCasey","This is the exact kind of bribe I warned you about. https://t.co/TxYKIiKjei","Twitter for iPhone",51,,,,TRUE,FALSE,748,511,,,"twitter.com/steventdennis/…","https://t.co/TxYKIiKjei","https://twitter.com/steventdennis/status/890011786539413505",,,,,,,,,,,"en","x890011786539413505","Portman amendment added to tonight's doomed BCRA++ bill includes $100B. Capito told me that amendment has been her focus.",2017-07-26 00:52:00,,52,55,"x46557945","StevenTDennis","Steven Dennis",70737,9387,74098,"Washington, DC","@Bloomberg reporter. I talk to U.S. Senators in hallways. Russia, health, politics. Ex-WH/CQ/Roll Call. Dad. Pie. Opinions mine. Email sdennis17@bloomberg.net",TRUE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890007734749364225",2017-07-26 00:35:54,"x171598736","SenBobCasey","My Senate Republican colleagues will have to choose. Judge them on their choice.","Twitter Web Client",80,"x890007471204573184","x171598736","SenBobCasey",FALSE,FALSE,855,238,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x890007471204573184",2017-07-26 00:34:51,"x171598736","SenBobCasey","There are no amount of deliberately misleading statements or slush funds that can change that.","Twitter Web Client",94,"x890007375599501316","x171598736","SenBobCasey",FALSE,FALSE,331,102,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
